time,R1I:VA:BAG1:Ai:Pr,
2019-1-6 6:06,8.20E-08,8.2
2019-1-6 6:06,8.10E-08,8.1
2019-1-6 6:06,8.20E-08,8.2
2019-1-6 6:06,8.10E-08,8.1
2019-1-6 6:06,8.00E-08,8
2019-1-6 6:07,8.10E-08,8.1
2019-1-6 6:07,8.00E-08,8
2019-1-6 6:07,8.10E-08,8.1
2019-1-6 6:07,8.00E-08,8
2019-1-6 6:07,7.90E-08,7.9
2019-1-6 6:07,8.00E-08,8
2019-1-6 6:08,7.90E-08,7.9
2019-1-6 6:08,8.00E-08,8
2019-1-6 6:08,8.10E-08,8.1
2019-1-6 6:08,8.00E-08,8
2019-1-6 6:08,7.90E-08,7.9
2019-1-6 6:09,8.00E-08,8
2019-1-6 6:09,7.90E-08,7.9
2019-1-6 6:10,7.70E-08,7.7
2019-1-6 6:10,7.90E-08,7.9
2019-1-6 6:10,7.80E-08,7.8
2019-1-6 6:11,7.70E-08,7.7
2019-1-6 6:11,7.80E-08,7.8
2019-1-6 6:11,7.70E-08,7.7
2019-1-6 6:11,7.80E-08,7.8
2019-1-6 6:11,7.70E-08,7.7
2019-1-6 6:12,7.60E-08,7.6
2019-1-6 6:12,7.80E-08,7.8
2019-1-6 6:12,7.70E-08,7.7
2019-1-6 6:13,7.80E-08,7.8
2019-1-6 6:13,7.50E-08,7.5
2019-1-6 6:15,7.40E-08,7.4
2019-1-6 6:15,7.50E-08,7.5
2019-1-6 6:15,7.40E-08,7.4
2019-1-6 6:16,7.50E-08,7.5
2019-1-6 6:16,7.40E-08,7.4
2019-1-6 6:16,7.50E-08,7.5
2019-1-6 6:16,7.40E-08,7.4
2019-1-6 6:17,7.50E-08,7.5
2019-1-6 6:17,7.20E-08,7.2
2019-1-6 6:17,7.30E-08,7.3
2019-1-6 6:17,7.40E-08,7.4
2019-1-6 6:17,7.30E-08,7.3
2019-1-6 6:18,7.20E-08,7.2
2019-1-6 6:19,7.30E-08,7.3
2019-1-6 6:19,7.20E-08,7.2
2019-1-6 6:19,7.30E-08,7.3
2019-1-6 6:19,7.20E-08,7.2
2019-1-6 6:20,7.30E-08,7.3
2019-1-6 6:20,7.10E-08,7.1
2019-1-6 6:21,7.20E-08,7.2
2019-1-6 6:21,7.40E-08,7.4
2019-1-6 6:21,7.60E-08,7.6
2019-1-6 6:21,7.80E-08,7.8
2019-1-6 6:21,8.20E-08,8.2
2019-1-6 6:21,8.40E-08,8.4
2019-1-6 6:22,8.80E-08,8.8
2019-1-6 6:22,9.10E-08,9.1
2019-1-6 6:22,9.30E-08,9.3
2019-1-6 6:22,9.50E-08,9.5
2019-1-6 6:22,9.80E-08,9.8
2019-1-6 6:22,1.00E-07,10
2019-1-6 6:23,1.10E-07,11
2019-1-6 6:24,1.20E-07,12
2019-1-6 6:25,1.10E-07,11
2019-1-6 6:30,1.00E-07,10
2019-1-6 6:30,1.10E-07,11
2019-1-6 6:31,1.00E-07,10
2019-1-6 6:31,1.10E-07,11
2019-1-6 6:32,1.00E-07,10
2019-1-6 6:32,1.10E-07,11
2019-1-6 6:32,1.00E-07,10
2019-1-6 6:41,9.90E-08,9.9
2019-1-6 6:41,1.00E-07,10
2019-1-6 6:42,9.90E-08,9.9
2019-1-6 6:42,9.80E-08,9.8
2019-1-6 6:43,9.90E-08,9.9
2019-1-6 6:43,9.80E-08,9.8
2019-1-6 6:44,9.70E-08,9.7
2019-1-6 6:44,9.80E-08,9.8
2019-1-6 6:44,9.70E-08,9.7
2019-1-6 6:44,9.80E-08,9.8
2019-1-6 6:44,9.70E-08,9.7
2019-1-6 6:45,9.80E-08,9.8
2019-1-6 6:45,9.70E-08,9.7
2019-1-6 6:45,9.80E-08,9.8
2019-1-6 6:45,9.60E-08,9.6
2019-1-6 6:45,9.50E-08,9.5
2019-1-6 6:46,9.60E-08,9.6
2019-1-6 6:46,9.70E-08,9.7
2019-1-6 6:46,9.50E-08,9.5
2019-1-6 6:46,9.70E-08,9.7
2019-1-6 6:47,9.50E-08,9.5
2019-1-6 6:47,9.40E-08,9.4
2019-1-6 6:48,9.30E-08,9.3
2019-1-6 6:48,9.20E-08,9.2
2019-1-6 6:48,9.30E-08,9.3
2019-1-6 6:48,9.40E-08,9.4
2019-1-6 6:48,9.30E-08,9.3
2019-1-6 6:49,9.40E-08,9.4
2019-1-6 6:49,9.30E-08,9.3
2019-1-6 6:49,9.20E-08,9.2
2019-1-6 6:49,9.10E-08,9.1
2019-1-6 6:49,9.30E-08,9.3
2019-1-6 6:50,9.20E-08,9.2
2019-1-6 6:50,9.00E-08,9
2019-1-6 6:50,9.10E-08,9.1
2019-1-6 6:50,9.00E-08,9
2019-1-6 6:51,9.10E-08,9.1
2019-1-6 6:51,8.90E-08,8.9
2019-1-6 6:51,9.10E-08,9.1
2019-1-6 6:52,9.00E-08,9
2019-1-6 6:52,8.80E-08,8.8
2019-1-6 6:52,9.00E-08,9
2019-1-6 6:53,8.80E-08,8.8
2019-1-6 6:53,8.90E-08,8.9
2019-1-6 6:53,8.80E-08,8.8
2019-1-6 6:53,8.90E-08,8.9
2019-1-6 6:53,8.80E-08,8.8
2019-1-6 6:54,8.70E-08,8.7
2019-1-6 6:54,8.90E-08,8.9
2019-1-6 6:54,8.80E-08,8.8
2019-1-6 6:54,8.70E-08,8.7
2019-1-6 6:54,8.80E-08,8.8
2019-1-6 6:54,8.70E-08,8.7
2019-1-6 6:55,8.80E-08,8.8
2019-1-6 6:55,8.60E-08,8.6
2019-1-6 6:55,8.70E-08,8.7
2019-1-6 6:55,8.60E-08,8.6
2019-1-6 6:56,8.70E-08,8.7
2019-1-6 6:56,8.60E-08,8.6
2019-1-6 6:56,8.50E-08,8.5
2019-1-6 6:56,8.60E-08,8.6
2019-1-6 6:56,8.70E-08,8.7
2019-1-6 6:57,8.60E-08,8.6
2019-1-6 6:57,8.50E-08,8.5
2019-1-6 6:57,8.40E-08,8.4
2019-1-6 6:58,8.60E-08,8.6
2019-1-6 6:58,8.40E-08,8.4
2019-1-6 6:58,8.30E-08,8.3
2019-1-6 6:58,8.50E-08,8.5
2019-1-6 6:59,8.40E-08,8.4
2019-1-6 6:59,8.30E-08,8.3
2019-1-6 6:59,8.20E-08,8.2
2019-1-6 6:59,8.40E-08,8.4
2019-1-6 6:59,8.30E-08,8.3
2019-1-6 7:00,8.20E-08,8.2
2019-1-6 7:00,8.40E-08,8.4
2019-1-6 7:00,8.30E-08,8.3
2019-1-6 7:00,8.10E-08,8.1
2019-1-6 7:01,8.20E-08,8.2
2019-1-6 7:01,8.10E-08,8.1
2019-1-6 7:01,8.30E-08,8.3
2019-1-6 7:02,8.10E-08,8.1
2019-1-6 7:02,8.20E-08,8.2
2019-1-6 7:02,8.10E-08,8.1
2019-1-6 7:02,8.20E-08,8.2
2019-1-6 7:03,8.00E-08,8
2019-1-6 7:03,7.90E-08,7.9
2019-1-6 7:03,8.10E-08,8.1
2019-1-6 7:03,7.90E-08,7.9
2019-1-6 7:04,8.00E-08,8
2019-1-6 7:04,7.90E-08,7.9
2019-1-6 7:05,8.00E-08,8
2019-1-6 7:05,7.80E-08,7.8
2019-1-6 7:05,7.90E-08,7.9
2019-1-6 7:05,7.80E-08,7.8
2019-1-6 7:05,8.00E-08,8
2019-1-6 7:06,7.80E-08,7.8
2019-1-6 7:06,7.70E-08,7.7
2019-1-6 7:06,7.80E-08,7.8
2019-1-6 7:07,7.70E-08,7.7
2019-1-6 7:07,7.80E-08,7.8
2019-1-6 7:07,7.60E-08,7.6
2019-1-6 7:07,7.70E-08,7.7
2019-1-6 7:07,7.60E-08,7.6
2019-1-6 7:08,7.70E-08,7.7
2019-1-6 7:08,7.60E-08,7.6
2019-1-6 7:08,7.70E-08,7.7
2019-1-6 7:08,7.80E-08,7.8
2019-1-6 7:09,7.60E-08,7.6
2019-1-6 7:09,7.50E-08,7.5
2019-1-6 7:09,7.70E-08,7.7
2019-1-6 7:09,7.60E-08,7.6
2019-1-6 7:09,7.50E-08,7.5
2019-1-6 7:10,7.60E-08,7.6
2019-1-6 7:10,7.40E-08,7.4
2019-1-6 7:11,7.50E-08,7.5
2019-1-6 7:11,7.40E-08,7.4
2019-1-6 7:11,7.30E-08,7.3
2019-1-6 7:12,7.50E-08,7.5
2019-1-6 7:12,7.30E-08,7.3
2019-1-6 7:12,7.40E-08,7.4
2019-1-6 7:12,7.30E-08,7.3
2019-1-6 7:13,7.20E-08,7.2
2019-1-6 7:13,7.30E-08,7.3
2019-1-6 7:13,7.40E-08,7.4
2019-1-6 7:13,7.30E-08,7.3
2019-1-6 7:13,7.20E-08,7.2
2019-1-6 7:14,7.30E-08,7.3
2019-1-6 7:14,7.20E-08,7.2
2019-1-6 7:14,7.30E-08,7.3
2019-1-6 7:14,7.20E-08,7.2
2019-1-6 7:14,7.30E-08,7.3
2019-1-6 7:15,7.10E-08,7.1
2019-1-6 7:15,7.30E-08,7.3
2019-1-6 7:15,7.40E-08,7.4
2019-1-6 7:16,7.80E-08,7.8
2019-1-6 7:16,8.00E-08,8
2019-1-6 7:16,8.20E-08,8.2
2019-1-6 7:16,8.60E-08,8.6
2019-1-6 7:16,8.80E-08,8.8
2019-1-6 7:17,9.10E-08,9.1
2019-1-6 7:17,9.30E-08,9.3
2019-1-6 7:17,9.70E-08,9.7
2019-1-6 7:17,1.00E-07,10
2019-1-6 7:18,1.10E-07,11
2019-1-6 7:18,1.20E-07,12
2019-1-6 7:19,1.10E-07,11
2019-1-6 7:24,1.00E-07,10
2019-1-6 7:24,1.10E-07,11
2019-1-6 7:25,1.00E-07,10
2019-1-6 7:25,1.10E-07,11
2019-1-6 7:25,1.00E-07,10
2019-1-6 7:34,9.90E-08,9.9
2019-1-6 7:34,1.00E-07,10
2019-1-6 7:34,9.90E-08,9.9
2019-1-6 7:35,1.00E-07,10
2019-1-6 7:35,9.80E-08,9.8
2019-1-6 7:35,9.90E-08,9.9
2019-1-6 7:35,9.80E-08,9.8
2019-1-6 7:35,9.70E-08,9.7
2019-1-6 7:36,9.90E-08,9.9
2019-1-6 7:36,9.80E-08,9.8
2019-1-6 7:36,9.90E-08,9.9
2019-1-6 7:36,9.70E-08,9.7
2019-1-6 7:37,9.80E-08,9.8
2019-1-6 7:37,9.70E-08,9.7
2019-1-6 7:38,9.60E-08,9.6
2019-1-6 7:38,9.80E-08,9.8
2019-1-6 7:38,9.60E-08,9.6
2019-1-6 7:38,9.70E-08,9.7
2019-1-6 7:38,9.50E-08,9.5
2019-1-6 7:39,9.70E-08,9.7
2019-1-6 7:39,9.60E-08,9.6
2019-1-6 7:39,9.70E-08,9.7
2019-1-6 7:39,9.40E-08,9.4
2019-1-6 7:40,9.50E-08,9.5
2019-1-6 7:40,9.40E-08,9.4
2019-1-6 7:40,9.50E-08,9.5
2019-1-6 7:41,9.30E-08,9.3
2019-1-6 7:41,9.40E-08,9.4
2019-1-6 7:41,9.50E-08,9.5
2019-1-6 7:41,9.40E-08,9.4
2019-1-6 7:42,9.30E-08,9.3
2019-1-6 7:42,9.50E-08,9.5
2019-1-6 7:42,9.30E-08,9.3
2019-1-6 7:42,9.20E-08,9.2
2019-1-6 7:43,9.30E-08,9.3
2019-1-6 7:43,9.10E-08,9.1
2019-1-6 7:44,9.20E-08,9.2
2019-1-6 7:44,9.10E-08,9.1
2019-1-6 7:44,9.20E-08,9.2
2019-1-6 7:44,9.10E-08,9.1
2019-1-6 7:44,9.20E-08,9.2
2019-1-6 7:45,9.10E-08,9.1
2019-1-6 7:45,9.00E-08,9
2019-1-6 7:45,8.90E-08,8.9
2019-1-6 7:45,9.10E-08,9.1
2019-1-6 7:45,8.90E-08,8.9
2019-1-6 7:46,9.00E-08,9
2019-1-6 7:46,9.10E-08,9.1
2019-1-6 7:46,8.80E-08,8.8
2019-1-6 7:47,9.00E-08,9
2019-1-6 7:47,8.90E-08,8.9
2019-1-6 7:47,8.80E-08,8.8
2019-1-6 7:47,8.90E-08,8.9
2019-1-6 7:48,8.80E-08,8.8
2019-1-6 7:48,8.70E-08,8.7
2019-1-6 7:48,8.80E-08,8.8
2019-1-6 7:48,8.60E-08,8.6
2019-1-6 7:49,8.70E-08,8.7
2019-1-6 7:49,8.60E-08,8.6
2019-1-6 7:49,8.70E-08,8.7
2019-1-6 7:50,8.50E-08,8.5
2019-1-6 7:50,8.60E-08,8.6
2019-1-6 7:50,8.50E-08,8.5
2019-1-6 7:50,8.60E-08,8.6
2019-1-6 7:51,8.40E-08,8.4
2019-1-6 7:51,8.50E-08,8.5
2019-1-6 7:51,8.30E-08,8.3
2019-1-6 7:52,8.60E-08,8.6
2019-1-6 7:52,8.30E-08,8.3
2019-1-6 7:52,8.40E-08,8.4
2019-1-6 7:52,8.30E-08,8.3
2019-1-6 7:53,8.40E-08,8.4
2019-1-6 7:54,8.30E-08,8.3
2019-1-6 7:54,8.20E-08,8.2
2019-1-6 7:54,8.40E-08,8.4
2019-1-6 7:54,8.20E-08,8.2
2019-1-6 7:54,8.10E-08,8.1
2019-1-6 7:55,8.20E-08,8.2
2019-1-6 7:55,8.30E-08,8.3
2019-1-6 7:55,8.10E-08,8.1
2019-1-6 7:55,8.20E-08,8.2
2019-1-6 7:56,8.00E-08,8
2019-1-6 7:56,8.10E-08,8.1
2019-1-6 7:56,8.00E-08,8
2019-1-6 7:57,8.10E-08,8.1
2019-1-6 7:57,7.90E-08,7.9
2019-1-6 7:57,8.00E-08,8
2019-1-6 7:57,8.10E-08,8.1
2019-1-6 7:57,8.00E-08,8
2019-1-6 7:57,8.20E-08,8.2
2019-1-6 7:58,7.90E-08,7.9
2019-1-6 7:58,8.00E-08,8
2019-1-6 7:58,7.90E-08,7.9
2019-1-6 7:58,7.80E-08,7.8
2019-1-6 7:59,7.90E-08,7.9
2019-1-6 7:59,7.80E-08,7.8
2019-1-6 7:59,7.70E-08,7.7
2019-1-6 7:59,7.80E-08,7.8
2019-1-6 8:00,7.90E-08,7.9
2019-1-6 8:01,7.80E-08,7.8
2019-1-6 8:01,7.70E-08,7.7
2019-1-6 8:01,7.60E-08,7.6
2019-1-6 8:02,7.70E-08,7.7
2019-1-6 8:02,7.80E-08,7.8
2019-1-6 8:02,7.70E-08,7.7
2019-1-6 8:02,7.80E-08,7.8
2019-1-6 8:02,7.60E-08,7.6
2019-1-6 8:03,7.50E-08,7.5
2019-1-6 8:03,7.60E-08,7.6
2019-1-6 8:03,7.50E-08,7.5
2019-1-6 8:03,7.60E-08,7.6
2019-1-6 8:03,7.40E-08,7.4
2019-1-6 8:04,7.50E-08,7.5
2019-1-6 8:04,7.40E-08,7.4
2019-1-6 8:05,7.30E-08,7.3
2019-1-6 8:05,7.40E-08,7.4
2019-1-6 8:05,7.50E-08,7.5
2019-1-6 8:05,7.30E-08,7.3
2019-1-6 8:05,7.50E-08,7.5
2019-1-6 8:05,7.30E-08,7.3
2019-1-6 8:06,7.40E-08,7.4
2019-1-6 8:06,7.30E-08,7.3
2019-1-6 8:06,7.20E-08,7.2
2019-1-6 8:06,7.30E-08,7.3
2019-1-6 8:07,7.20E-08,7.2
2019-1-6 8:07,7.40E-08,7.4
2019-1-6 8:07,7.30E-08,7.3
2019-1-6 8:07,7.20E-08,7.2
2019-1-6 8:08,7.30E-08,7.3
2019-1-6 8:08,7.20E-08,7.2
2019-1-6 8:08,7.10E-08,7.1
2019-1-6 8:08,7.30E-08,7.3
2019-1-6 8:09,7.20E-08,7.2
2019-1-6 8:09,7.30E-08,7.3
2019-1-6 8:09,7.10E-08,7.1
2019-1-6 8:09,7.20E-08,7.2
2019-1-6 8:09,7.30E-08,7.3
2019-1-6 8:10,7.20E-08,7.2
2019-1-6 8:10,7.10E-08,7.1
2019-1-6 8:10,7.30E-08,7.3
2019-1-6 8:10,7.00E-08,7
2019-1-6 8:10,7.20E-08,7.2
2019-1-6 8:11,7.10E-08,7.1
2019-1-6 8:11,7.00E-08,7
2019-1-6 8:11,6.90E-08,6.9
2019-1-6 8:11,7.00E-08,7
2019-1-6 8:11,7.20E-08,7.2
2019-1-6 8:11,7.40E-08,7.4
2019-1-6 8:12,7.60E-08,7.6
2019-1-6 8:12,7.90E-08,7.9
2019-1-6 8:12,8.40E-08,8.4
2019-1-6 8:12,8.60E-08,8.6
2019-1-6 8:12,8.70E-08,8.7
2019-1-6 8:12,9.20E-08,9.2
2019-1-6 8:13,9.60E-08,9.6
2019-1-6 8:13,9.80E-08,9.8
2019-1-6 8:13,1.00E-07,10
2019-1-6 8:14,1.10E-07,11
2019-1-6 8:15,1.20E-07,12
2019-1-6 8:15,1.10E-07,11
2019-1-6 8:15,1.20E-07,12
2019-1-6 8:15,1.10E-07,11
2019-1-6 8:19,1.00E-07,10
2019-1-6 8:20,1.10E-07,11
2019-1-6 8:20,1.00E-07,10
2019-1-6 8:30,9.90E-08,9.9
2019-1-6 8:30,9.80E-08,9.8
2019-1-6 8:31,9.90E-08,9.9
2019-1-6 8:31,9.80E-08,9.8
2019-1-6 8:32,9.90E-08,9.9
2019-1-6 8:32,9.80E-08,9.8
2019-1-6 8:32,9.70E-08,9.7
2019-1-6 8:33,9.80E-08,9.8
2019-1-6 8:33,1.00E-07,10
2019-1-6 8:33,9.80E-08,9.8
2019-1-6 8:33,9.70E-08,9.7
2019-1-6 8:33,9.60E-08,9.6
2019-1-6 8:33,9.70E-08,9.7
2019-1-6 8:34,9.60E-08,9.6
2019-1-6 8:34,9.50E-08,9.5
2019-1-6 8:34,9.40E-08,9.4
2019-1-6 8:34,9.60E-08,9.6
2019-1-6 8:35,9.40E-08,9.4
2019-1-6 8:35,9.50E-08,9.5
2019-1-6 8:35,9.40E-08,9.4
2019-1-6 8:35,9.50E-08,9.5
2019-1-6 8:35,9.30E-08,9.3
2019-1-6 8:36,9.40E-08,9.4
2019-1-6 8:36,9.30E-08,9.3
2019-1-6 8:37,9.20E-08,9.2
2019-1-6 8:37,9.30E-08,9.3
2019-1-6 8:38,9.20E-08,9.2
2019-1-6 8:38,9.10E-08,9.1
2019-1-6 8:38,9.20E-08,9.2
2019-1-6 8:39,9.10E-08,9.1
2019-1-6 8:39,9.20E-08,9.2
2019-1-6 8:39,9.10E-08,9.1
2019-1-6 8:39,8.90E-08,8.9
2019-1-6 8:40,9.00E-08,9
2019-1-6 8:40,8.90E-08,8.9
2019-1-6 8:41,8.80E-08,8.8
2019-1-6 8:42,8.70E-08,8.7
2019-1-6 8:43,8.80E-08,8.8
2019-1-6 8:43,8.70E-08,8.7
2019-1-6 8:43,8.60E-08,8.6
2019-1-6 8:44,8.50E-08,8.5
2019-1-6 8:44,8.60E-08,8.6
2019-1-6 8:45,8.50E-08,8.5
2019-1-6 8:45,8.60E-08,8.6
2019-1-6 8:45,8.50E-08,8.5
2019-1-6 8:45,8.40E-08,8.4
2019-1-6 8:46,8.30E-08,8.3
2019-1-6 8:46,8.40E-08,8.4
2019-1-6 8:46,8.30E-08,8.3
2019-1-6 8:47,8.20E-08,8.2
2019-1-6 8:47,8.30E-08,8.3
2019-1-6 8:48,8.20E-08,8.2
2019-1-6 8:48,8.10E-08,8.1
2019-1-6 8:48,8.20E-08,8.2
2019-1-6 8:48,8.10E-08,8.1
2019-1-6 8:48,8.20E-08,8.2
2019-1-6 8:49,8.30E-08,8.3
2019-1-6 8:49,8.20E-08,8.2
2019-1-6 8:49,8.10E-08,8.1
2019-1-6 8:49,8.30E-08,8.3
2019-1-6 8:49,8.00E-08,8
2019-1-6 8:50,8.10E-08,8.1
2019-1-6 8:50,8.00E-08,8
2019-1-6 8:50,8.10E-08,8.1
2019-1-6 8:51,8.00E-08,8
2019-1-6 8:51,7.90E-08,7.9
2019-1-6 8:51,7.80E-08,7.8
2019-1-6 8:51,7.90E-08,7.9
2019-1-6 8:52,7.80E-08,7.8
2019-1-6 8:52,7.90E-08,7.9
2019-1-6 8:52,7.80E-08,7.8
2019-1-6 8:52,7.90E-08,7.9
2019-1-6 8:53,7.80E-08,7.8
2019-1-6 8:53,7.70E-08,7.7
2019-1-6 8:54,7.80E-08,7.8
2019-1-6 8:54,7.60E-08,7.6
2019-1-6 8:54,7.80E-08,7.8
2019-1-6 8:54,7.60E-08,7.6
2019-1-6 8:55,7.50E-08,7.5
2019-1-6 8:55,7.60E-08,7.6
2019-1-6 8:55,7.50E-08,7.5
2019-1-6 8:55,7.70E-08,7.7
2019-1-6 8:55,7.60E-08,7.6
2019-1-6 8:56,7.50E-08,7.5
2019-1-6 8:56,7.60E-08,7.6
2019-1-6 8:56,7.70E-08,7.7
2019-1-6 8:56,7.50E-08,7.5
2019-1-6 8:57,7.40E-08,7.4
2019-1-6 8:57,7.50E-08,7.5
2019-1-6 8:57,7.40E-08,7.4
2019-1-6 8:58,7.50E-08,7.5
2019-1-6 8:58,7.30E-08,7.3
2019-1-6 8:59,7.40E-08,7.4
2019-1-6 8:59,7.30E-08,7.3
2019-1-6 8:59,7.20E-08,7.2
2019-1-6 9:00,7.30E-08,7.3
2019-1-6 9:00,7.20E-08,7.2
2019-1-6 9:00,7.10E-08,7.1
2019-1-6 9:00,7.20E-08,7.2
2019-1-6 9:01,7.10E-08,7.1
2019-1-6 9:01,7.20E-08,7.2
2019-1-6 9:01,7.10E-08,7.1
2019-1-6 9:02,7.00E-08,7
2019-1-6 9:02,7.10E-08,7.1
2019-1-6 9:02,7.00E-08,7
2019-1-6 9:03,7.10E-08,7.1
2019-1-6 9:03,7.20E-08,7.2
2019-1-6 9:03,7.10E-08,7.1
2019-1-6 9:03,7.00E-08,7
2019-1-6 9:03,6.90E-08,6.9
2019-1-6 9:04,7.00E-08,7
2019-1-6 9:04,7.10E-08,7.1
2019-1-6 9:05,6.90E-08,6.9
2019-1-6 9:05,6.80E-08,6.8
2019-1-6 9:05,6.90E-08,6.9
2019-1-6 9:05,6.80E-08,6.8
2019-1-6 9:05,6.90E-08,6.9
2019-1-6 9:06,6.80E-08,6.8
2019-1-6 9:06,7.00E-08,7
2019-1-6 9:06,7.10E-08,7.1
2019-1-6 9:07,7.40E-08,7.4
2019-1-6 9:07,7.60E-08,7.6
2019-1-6 9:07,7.70E-08,7.7
2019-1-6 9:07,8.10E-08,8.1
2019-1-6 9:07,8.20E-08,8.2
2019-1-6 9:08,8.40E-08,8.4
2019-1-6 9:08,8.70E-08,8.7
2019-1-6 9:08,9.00E-08,9
2019-1-6 9:08,9.30E-08,9.3
2019-1-6 9:08,9.60E-08,9.6
2019-1-6 9:08,9.80E-08,9.8
2019-1-6 9:09,1.00E-07,10
2019-1-6 9:09,1.10E-07,11
2019-1-6 9:10,1.20E-07,12
2019-1-6 9:10,1.10E-07,11
2019-1-6 9:15,1.00E-07,10
2019-1-6 9:15,1.10E-07,11
2019-1-6 9:15,1.00E-07,10
2019-1-6 9:15,1.10E-07,11
2019-1-6 9:15,1.00E-07,10
2019-1-6 9:25,9.80E-08,9.8
2019-1-6 9:25,9.90E-08,9.9
2019-1-6 9:26,9.80E-08,9.8
2019-1-6 9:26,9.70E-08,9.7
2019-1-6 9:26,9.80E-08,9.8
2019-1-6 9:26,9.60E-08,9.6
2019-1-6 9:26,9.80E-08,9.8
2019-1-6 9:27,9.70E-08,9.7
2019-1-6 9:27,9.80E-08,9.8
2019-1-6 9:27,9.70E-08,9.7
2019-1-6 9:27,9.60E-08,9.6
2019-1-6 9:28,9.70E-08,9.7
2019-1-6 9:28,9.60E-08,9.6
2019-1-6 9:28,9.70E-08,9.7
2019-1-6 9:28,9.50E-08,9.5
2019-1-6 9:29,9.40E-08,9.4
2019-1-6 9:29,9.50E-08,9.5
2019-1-6 9:30,9.40E-08,9.4
2019-1-6 9:30,9.30E-08,9.3
2019-1-6 9:30,9.50E-08,9.5
2019-1-6 9:30,9.30E-08,9.3
2019-1-6 9:31,9.40E-08,9.4
2019-1-6 9:31,9.30E-08,9.3
2019-1-6 9:31,9.20E-08,9.2
2019-1-6 9:32,9.10E-08,9.1
2019-1-6 9:32,9.20E-08,9.2
2019-1-6 9:32,9.10E-08,9.1
2019-1-6 9:33,9.00E-08,9
2019-1-6 9:33,9.10E-08,9.1
2019-1-6 9:33,9.20E-08,9.2
2019-1-6 9:33,9.10E-08,9.1
2019-1-6 9:34,9.00E-08,9
2019-1-6 9:34,8.90E-08,8.9
2019-1-6 9:34,9.00E-08,9
2019-1-6 9:34,8.80E-08,8.8
2019-1-6 9:35,9.00E-08,9
2019-1-6 9:35,8.80E-08,8.8
2019-1-6 9:35,8.70E-08,8.7
2019-1-6 9:35,8.90E-08,8.9
2019-1-6 9:36,8.70E-08,8.7
2019-1-6 9:36,8.80E-08,8.8
2019-1-6 9:36,8.70E-08,8.7
2019-1-6 9:38,8.60E-08,8.6
2019-1-6 9:38,8.70E-08,8.7
2019-1-6 9:38,8.40E-08,8.4
2019-1-6 9:38,8.50E-08,8.5
2019-1-6 9:38,8.40E-08,8.4
2019-1-6 9:39,8.50E-08,8.5
2019-1-6 9:39,8.40E-08,8.4
2019-1-6 9:39,8.50E-08,8.5
2019-1-6 9:39,8.40E-08,8.4
2019-1-6 9:40,8.30E-08,8.3
2019-1-6 9:40,8.40E-08,8.4
2019-1-6 9:40,8.30E-08,8.3
2019-1-6 9:40,8.40E-08,8.4
2019-1-6 9:40,8.30E-08,8.3
2019-1-6 9:41,8.20E-08,8.2
2019-1-6 9:41,8.10E-08,8.1
2019-1-6 9:41,8.30E-08,8.3
2019-1-6 9:41,8.20E-08,8.2
2019-1-6 9:42,8.10E-08,8.1
2019-1-6 9:42,8.30E-08,8.3
2019-1-6 9:43,8.10E-08,8.1
2019-1-6 9:43,8.00E-08,8
2019-1-6 9:44,8.10E-08,8.1
2019-1-6 9:44,8.00E-08,8
2019-1-6 9:44,7.90E-08,7.9
2019-1-6 9:45,8.00E-08,8
2019-1-6 9:45,7.90E-08,7.9
2019-1-6 9:45,7.80E-08,7.8
2019-1-6 9:46,7.90E-08,7.9
2019-1-6 9:46,8.00E-08,8
2019-1-6 9:46,7.90E-08,7.9
2019-1-6 9:46,7.80E-08,7.8
2019-1-6 9:47,7.70E-08,7.7
2019-1-6 9:47,7.80E-08,7.8
2019-1-6 9:47,7.70E-08,7.7
2019-1-6 9:47,7.80E-08,7.8
2019-1-6 9:47,7.70E-08,7.7
2019-1-6 9:48,7.60E-08,7.6
2019-1-6 9:49,7.70E-08,7.7
2019-1-6 9:49,7.60E-08,7.6
2019-1-6 9:49,7.50E-08,7.5
2019-1-6 9:50,7.40E-08,7.4
2019-1-6 9:51,7.50E-08,7.5
2019-1-6 9:51,7.30E-08,7.3
2019-1-6 9:51,7.50E-08,7.5
2019-1-6 9:51,7.40E-08,7.4
2019-1-6 9:52,7.30E-08,7.3
2019-1-6 9:52,7.40E-08,7.4
2019-1-6 9:52,7.50E-08,7.5
2019-1-6 9:52,7.30E-08,7.3
2019-1-6 9:52,7.20E-08,7.2
2019-1-6 9:53,7.30E-08,7.3
2019-1-6 9:53,7.20E-08,7.2
2019-1-6 9:53,7.30E-08,7.3
2019-1-6 9:54,7.20E-08,7.2
2019-1-6 9:54,7.30E-08,7.3
2019-1-6 9:54,7.20E-08,7.2
2019-1-6 9:54,7.30E-08,7.3
2019-1-6 9:54,7.10E-08,7.1
2019-1-6 9:55,7.20E-08,7.2
2019-1-6 9:55,7.10E-08,7.1
2019-1-6 9:56,7.00E-08,7
2019-1-6 9:56,7.20E-08,7.2
2019-1-6 9:56,7.10E-08,7.1
2019-1-6 9:56,7.20E-08,7.2
2019-1-6 9:56,7.10E-08,7.1
2019-1-6 9:57,7.20E-08,7.2
2019-1-6 9:57,7.00E-08,7
2019-1-6 9:57,7.10E-08,7.1
2019-1-6 9:57,6.90E-08,6.9
2019-1-6 9:57,7.00E-08,7
2019-1-6 9:58,6.90E-08,6.9
